s.deletion,gramm.cat,phon.cont,social
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
yes,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
no,separate morpheme,pause,2
yes,adjective,pause,2
yes,adjective,pause,2
yes,adjective,pause,2
yes,adjective,pause,2
yes,adjective,pause,2
yes,adjective,pause,2
yes,adjective,pause,2
yes,adjective,pause,2
yes,adjective,pause,2
yes,adjective,pause,2
yes,adjective,pause,2
yes,adjective,pause,2
no,adjective,pause,2
no,adjective,pause,2
no,adjective,pause,2
no,adjective,pause,2
no,adjective,pause,2
no,adjective,pause,2
no,adjective,pause,2
no,adjective,pause,2
no,adjective,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
yes,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
no,noun,pause,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
yes,separate morpheme,consonant,2
